date,temperature,humidity,precip,precip_type,windspeed,sealevelpressure,conditions,year,month,quarter
2017-09-16,21.8,81.4,0.0,rain,7.2,1013.2,Partially cloudy,2017,9,3
2017-09-17,21.5,50.6,0.0,rain,14.4,1011.6,Clear,2017,9,3
2017-09-18,21.2,62.5,0.0,rain,14.4,1005.9,Clear,2017,9,3
2017-09-19,22.0,46.2,0.0,rain,36.0,1009.7,Clear,2017,9,3
2017-09-20,19.8,51.0,0.0,rain,14.4,1013.7,Partially cloudy,2017,9,3
2017-09-21,20.6,69.2,0.0,rain,14.4,1008.4,Partially cloudy,2017,9,3
2017-09-22,22.8,37.6,0.0,rain,25.7,1009.1,Clear,2017,9,3
2017-09-23,19.1,64.9,0.0,rain,10.8,1011.3,Partially cloudy,2017,9,3
2017-09-24,23.1,65.9,0.0,rain,18.0,1010.1,Partially cloudy,2017,9,3
2017-09-25,23.4,71.5,0.0,rain,18.0,1011.3,Partially cloudy,2017,9,3
2017-09-26,19.1,72.3,0.0,rain,21.6,1013.8,Partially cloudy,2017,9,3
2017-09-27,15.0,75.8,0.0,rain,10.8,1016.3,"Rain, Partially cloudy",2017,9,3
2017-09-28,17.4,22.2,0.0,rain,28.8,1016.0,Clear,2017,9,3
2017-09-29,15.5,59.5,0.0,rain,10.8,1012.4,Clear,2017,9,3
2017-09-30,17.7,77.9,0.0,rain,14.4,1013.6,Partially cloudy,2017,9,3
2017-10-01,21.1,50.6,0.0,rain,21.6,1013.2,Partially cloudy,2017,10,4
2017-10-02,15.5,61.1,0.0,rain,10.8,1022.5,"Rain, Partially cloudy",2017,10,4
2017-10-03,14.5,59.4,0.0,rain,10.8,1028.0,Partially cloudy,2017,10,4
2017-10-04,14.0,60.6,0.0,rain,21.6,1026.1,Partially cloudy,2017,10,4
2017-10-05,14.2,67.1,0.0,rain,14.6,1020.7,Clear,2017,10,4
2017-10-06,15.6,73.4,0.0,rain,14.4,1018.0,Partially cloudy,2017,10,4
2017-10-07,14.6,86.7,0.0,rain,7.2,1019.0,Partially cloudy,2017,10,4
2017-10-08,15.8,90.1,0.0,rain,10.8,1021.3,"Rain, Partially cloudy",2017,10,4
2017-10-09,13.1,93.3,0.0,rain,25.2,1023.9,"Rain, Partially cloudy",2017,10,4
2017-10-10,10.2,85.4,0.0,rain,18.0,1027.8,"Rain, Partially cloudy",2017,10,4
2017-10-11,11.0,74.2,0.0,rain,10.8,1027.5,Partially cloudy,2017,10,4
2017-10-12,10.3,70.0,0.0,rain,14.4,1024.2,Partially cloudy,2017,10,4
2017-10-13,11.2,73.6,0.0,rain,10.8,1022.7,Partially cloudy,2017,10,4
2017-10-14,10.7,60.8,0.0,rain,18.0,1027.6,"Rain, Partially cloudy",2017,10,4
2017-10-15,11.8,84.8,0.0,rain,10.8,1028.0,"Rain, Partially cloudy",2017,10,4
2017-10-16,12.4,65.7,0.0,rain,10.8,1031.7,Partially cloudy,2017,10,4
2017-10-17,12.7,81.3,0.0,rain,7.2,1028.7,Partially cloudy,2017,10,4
2017-10-18,12.7,95.1,0.0,rain,7.2,1023.9,"Rain, Partially cloudy",2017,10,4
2017-10-19,13.9,84.7,0.0,rain,18.0,1020.6,Partially cloudy,2017,10,4
2017-10-20,13.7,88.6,0.0,rain,10.8,1019.2,Clear,2017,10,4
2017-10-21,13.7,76.2,0.0,rain,14.4,1021.5,Partially cloudy,2017,10,4
2017-10-22,11.4,78.5,0.0,rain,18.0,1023.9,"Rain, Partially cloudy",2017,10,4
2017-10-23,11.5,71.7,0.0,rain,14.4,1025.4,Clear,2017,10,4
2017-10-24,10.8,81.1,0.0,rain,14.4,1025.3,Partially cloudy,2017,10,4
2017-10-25,11.1,87.8,0.0,rain,10.8,1024.4,Partially cloudy,2017,10,4
2017-10-26,11.2,91.4,0.0,rain,7.2,1019.3,Partially cloudy,2017,10,4
2017-10-27,12.8,84.3,0.0,rain,10.8,1018.0,Clear,2017,10,4
2017-10-28,10.7,52.4,0.0,rain,39.6,1026.0,Partially cloudy,2017,10,4
2017-10-29,9.2,25.4,0.0,rain,28.8,1033.6,Clear,2017,10,4
2017-10-30,8.3,43.5,0.0,rain,18.0,1028.3,Clear,2017,10,4
2017-10-31,7.1,70.3,0.0,rain,10.8,1020.1,Partially cloudy,2017,10,4
2017-11-01,10.0,63.7,0.0,rain,14.4,1018.5,Partially cloudy,2017,11,4
2017-11-02,11.5,52.8,0.0,rain,28.8,1017.5,Partially cloudy,2017,11,4
2017-11-03,5.7,52.7,0.0,rain,14.4,1031.7,Clear,2017,11,4
2017-11-04,4.6,66.4,0.0,rain,14.4,1031.4,Clear,2017,11,4
2017-11-05,5.3,80.8,0.0,rain,10.8,1023.3,Clear,2017,11,4
2017-11-06,7.5,79.6,0.0,rain,10.8,1018.2,Partially cloudy,2017,11,4
2017-11-07,10.5,56.1,0.0,rain,36.0,1019.4,Clear,2017,11,4
2017-11-08,7.6,53.5,0.0,rain,14.4,1025.1,Partially cloudy,2017,11,4
2017-11-09,7.8,76.4,0.0,rain,10.8,1018.9,Partially cloudy,2017,11,4
2017-11-10,8.7,30.1,0.0,rain,54.0,1024.6,Clear,2017,11,4
2017-11-11,3.2,43.5,0.0,rain,14.4,1025.8,Clear,2017,11,4
2017-11-12,3.1,63.2,0.0,rain,10.8,1017.1,Partially cloudy,2017,11,4
2017-11-13,6.2,35.6,0.0,rain,36.0,1018.2,Clear,2017,11,4
2017-11-14,2.6,27.9,0.0,rain,32.4,1024.6,Clear,2017,11,4
2017-11-15,-0.5,42.3,0.0,rain,14.4,1025.6,Clear,2017,11,4
2017-11-16,0.5,49.5,0.0,rain,7.2,1022.1,Partially cloudy,2017,11,4
2017-11-17,1.8,31.4,0.0,rain,39.6,1027.4,Partially cloudy,2017,11,4
2017-11-18,0.3,21.9,0.0,rain,39.6,1032.5,Clear,2017,11,4
2017-11-19,-2.5,54.6,0.0,rain,14.4,1028.3,Partially cloudy,2017,11,4
2017-11-20,0.2,51.7,0.0,rain,14.4,1027.2,Clear,2017,11,4
2017-11-21,2.1,49.5,0.0,rain,39.6,1021.3,Clear,2017,11,4
2017-11-22,4.1,24.8,0.0,rain,39.6,1025.5,Clear,2017,11,4
2017-11-23,2.4,22.6,0.0,rain,32.4,1024.7,Partially cloudy,2017,11,4
2017-11-24,2.7,24.9,0.0,rain,25.2,1024.6,Clear,2017,11,4
2017-11-25,1.7,51.9,0.0,rain,14.4,1019.9,Partially cloudy,2017,11,4
2017-11-26,0.3,29.3,0.0,rain,43.2,1030.3,Clear,2017,11,4
2017-11-27,-0.8,63.7,0.0,rain,10.8,1021.2,Partially cloudy,2017,11,4
2017-11-28,0.6,42.1,0.0,rain,36.0,1025.3,Clear,2017,11,4
2017-11-29,-3.3,27.2,0.0,rain,18.0,1035.5,Partially cloudy,2017,11,4
2017-11-30,-1.9,33.4,0.0,rain,25.2,1034.0,Clear,2017,11,4
2017-12-01,-2.2,47.8,0.0,rain,21.6,1029.9,Clear,2017,12,4
2017-12-02,-2.9,64.8,0.0,rain,7.2,1022.8,Clear,2017,12,4
2017-12-03,0.5,41.0,0.0,rain,25.2,1027.9,Clear,2017,12,4
2017-12-04,-1.0,22.9,0.0,rain,29.1,1031.5,Clear,2017,12,4
2017-12-05,0.9,31.7,0.0,rain,32.4,1022.6,Clear,2017,12,4
2017-12-06,2.0,38.2,0.0,rain,28.8,1020.5,Partially cloudy,2017,12,4
2017-12-07,0.7,31.8,0.0,rain,39.6,1030.0,Partially cloudy,2017,12,4
2017-12-08,0.8,34.1,0.0,rain,28.8,1026.6,Clear,2017,12,4
2017-12-09,2.5,39.3,0.0,rain,43.2,1016.4,Partially cloudy,2017,12,4
2017-12-10,2.0,24.2,0.0,rain,39.6,1022.1,Clear,2017,12,4
2017-12-11,-2.9,24.5,0.0,rain,25.2,1030.6,Partially cloudy,2017,12,4
2017-12-12,-6.0,29.6,0.0,rain,18.0,1034.1,Partially cloudy,2017,12,4
2017-12-13,-5.9,41.9,0.0,rain,14.4,1036.5,Partially cloudy,2017,12,4
2017-12-14,-3.1,46.4,0.0,rain,10.8,1032.8,Partially cloudy,2017,12,4
2017-12-15,-1.9,39.0,0.0,rain,32.4,1032.7,Partially cloudy,2017,12,4
2017-12-16,-3.4,26.6,0.0,rain,36.0,1036.5,Clear,2017,12,4
2017-12-17,-2.9,39.5,0.0,rain,21.6,1030.1,Clear,2017,12,4
2017-12-18,-0.2,34.6,0.0,rain,39.6,1030.3,Clear,2017,12,4
2017-12-19,-1.9,38.5,0.0,rain,19.9,1033.2,Clear,2017,12,4
2017-12-20,0.7,41.8,0.0,rain,28.8,1030.1,Partially cloudy,2017,12,4
2017-12-21,-0.7,50.5,0.0,rain,10.8,1025.9,Clear,2017,12,4
2017-12-22,1.3,41.5,0.0,rain,25.2,1023.9,Clear,2017,12,4
2017-12-23,-0.1,42.1,0.0,rain,10.8,1023.0,Partially cloudy,2017,12,4
2017-12-24,2.8,25.0,0.0,rain,46.8,1024.4,Clear,2017,12,4
2017-12-25,-1.6,34.4,0.0,rain,28.8,1026.0,Clear,2017,12,4
2017-12-26,-0.7,39.0,0.0,rain,14.4,1030.6,Clear,2017,12,4
2017-12-27,-2.9,73.5,0.0,rain,14.4,1027.6,Clear,2017,12,4
2017-12-28,-2.7,74.1,0.0,rain,10.8,1027.6,Clear,2017,12,4
2017-12-29,-4.5,91.8,0.0,rain,10.8,1030.7,Partially cloudy,2017,12,4
2017-12-30,-0.5,58.5,0.0,rain,32.4,1029.4,Partially cloudy,2017,12,4
2017-12-31,-3.0,43.5,0.0,rain,14.4,1026.0,Clear,2017,12,4
2018-01-01,-2.8,42.1,0.0,rain,10.8,1027.9,Clear,2018,1,1
2018-01-02,-3.1,45.8,0.0,rain,18.0,1034.8,Partially cloudy,2018,1,1
2018-01-03,-3.4,28.3,0.0,rain,21.6,1039.8,Partially cloudy,2018,1,1
2018-01-04,-4.0,32.7,0.0,rain,18.0,1034.4,Overcast,2018,1,1
2018-01-05,-4.2,40.7,0.0,rain,11.0,1027.3,Clear,2018,1,1
2018-01-06,-1.4,28.7,0.0,rain,18.0,1027.8,Partially cloudy,2018,1,1
2018-01-07,-0.2,38.8,0.0,rain,32.4,1022.2,Partially cloudy,2018,1,1
2018-01-08,-2.4,29.9,0.0,rain,54.0,1019.2,Clear,2018,1,1
2018-01-09,-2.8,28.8,0.0,rain,46.8,1021.0,Partially cloudy,2018,1,1
2018-01-10,-4.9,21.9,0.0,rain,50.4,1029.5,Clear,2018,1,1
2018-01-11,-7.6,26.7,0.0,rain,36.0,1036.6,Clear,2018,1,1
2018-01-12,-6.1,38.3,0.0,rain,10.8,1030.7,Clear,2018,1,1
2018-01-13,-4.1,48.6,0.0,rain,14.4,1026.3,Clear,2018,1,1
2018-01-14,-1.8,55.1,0.0,rain,21.6,1021.4,Clear,2018,1,1
2018-01-15,-1.5,47.9,0.0,rain,14.4,1024.6,Partially cloudy,2018,1,1
2018-01-16,0.6,39.5,0.0,rain,27.2,1019.4,Partially cloudy,2018,1,1
2018-01-17,-0.1,38.0,0.0,rain,25.2,1019.3,Partially cloudy,2018,1,1
2018-01-18,-2.9,41.7,0.0,rain,10.8,1025.0,Partially cloudy,2018,1,1
2018-01-19,-0.2,41.7,0.0,rain,39.6,1022.7,Clear,2018,1,1
2018-01-20,-1.7,48.3,0.0,rain,10.8,1024.5,Partially cloudy,2018,1,1
2018-01-21,-3.5,47.4,0.0,rain,14.4,1025.5,Overcast,2018,1,1
2018-01-22,-4.7,41.4,0.0,rain,36.0,1025.2,Partially cloudy,2018,1,1
2018-01-23,-9.2,19.2,0.0,rain,28.8,1030.9,Clear,2018,1,1
2018-01-24,-7.4,23.4,0.0,rain,25.2,1032.7,Partially cloudy,2018,1,1
2018-01-25,-9.0,28.6,0.0,rain,18.0,1038.0,Partially cloudy,2018,1,1
2018-01-26,-9.0,37.4,0.0,rain,7.2,1037.9,Partially cloudy,2018,1,1
2018-01-27,-8.5,52.5,0.0,rain,7.2,1032.0,Partially cloudy,2018,1,1
2018-01-28,-6.5,24.5,0.0,rain,36.0,1031.2,Clear,2018,1,1
2018-01-29,-2.9,25.7,0.0,rain,39.6,1029.0,Clear,2018,1,1
2018-01-30,0.2,20.9,0.0,rain,32.4,1026.4,Clear,2018,1,1
2018-01-31,0.1,21.1,0.0,rain,28.8,1029.3,Clear,2018,1,1
2018-02-01,-2.1,31.6,0.0,rain,28.8,1028.3,Partially cloudy,2018,2,1
2018-02-02,-4.0,24.0,0.0,rain,36.0,1038.4,Clear,2018,2,1
2018-02-03,-5.8,28.1,0.0,rain,25.2,1037.2,Clear,2018,2,1
2018-02-04,-5.2,31.3,0.0,rain,32.4,1033.4,Clear,2018,2,1
2018-02-05,-5.0,25.0,0.0,rain,32.4,1034.4,Clear,2018,2,1
2018-02-06,-5.9,35.2,0.0,rain,14.4,1028.4,Clear,2018,2,1
2018-02-07,-4.0,35.9,0.0,rain,36.0,1026.5,Clear,2018,2,1
2018-02-08,-5.5,42.6,0.0,rain,19.9,1021.2,Partially cloudy,2018,2,1
2018-02-09,-3.1,31.1,0.0,rain,39.6,1021.4,Partially cloudy,2018,2,1
2018-02-10,-4.7,21.0,0.0,rain,43.2,1029.6,Clear,2018,2,1
2018-02-11,-3.9,21.0,0.0,rain,39.6,1027.2,Clear,2018,2,1
2018-02-12,-0.3,20.9,0.0,rain,36.0,1023.3,Clear,2018,2,1
2018-02-13,-1.6,32.1,0.0,rain,7.4,1013.5,Clear,2018,2,1
2018-02-14,0.6,24.9,0.0,rain,25.4,1020.9,Partially cloudy,2018,2,1
2018-02-15,-1.1,27.1,0.0,rain,14.4,1024.6,Partially cloudy,2018,2,1
2018-02-16,-0.3,28.9,0.0,rain,18.2,1021.3,Clear,2018,2,1
2018-02-17,-1.9,66.9,0.0,rain,10.8,1024.1,Partially cloudy,2018,2,1
2018-02-18,0.0,56.2,0.0,rain,14.4,1023.9,Partially cloudy,2018,2,1
2018-02-19,0.4,63.8,0.0,rain,7.2,1025.5,Partially cloudy,2018,2,1
2018-02-20,2.4,33.9,0.0,rain,21.6,1027.3,Partially cloudy,2018,2,1
2018-02-21,1.7,32.0,0.0,rain,21.6,1023.8,Partially cloudy,2018,2,1
2018-02-22,2.0,21.2,0.0,rain,32.4,1017.1,Partially cloudy,2018,2,1
2018-02-23,2.8,30.5,0.0,rain,25.2,1018.8,Partially cloudy,2018,2,1
2018-02-24,-0.6,35.2,0.0,rain,18.0,1033.3,Partially cloudy,2018,2,1
2018-02-25,-1.2,49.2,0.0,rain,10.8,1025.3,Partially cloudy,2018,2,1
2018-02-26,2.5,50.6,0.0,rain,12.7,1018.6,Partially cloudy,2018,2,1
2018-02-27,1.3,67.2,0.0,rain,10.8,1022.3,Partially cloudy,2018,2,1
2018-02-28,3.4,40.4,0.0,rain,46.8,1012.4,Partially cloudy,2018,2,1
2018-03-01,3.6,17.4,0.0,rain,46.8,1019.1,Partially cloudy,2018,3,1
2018-03-02,2.9,36.3,0.0,rain,10.8,1009.8,Partially cloudy,2018,3,1
2018-03-03,4.9,60.1,0.0,rain,9.1,1005.7,Partially cloudy,2018,3,1
2018-03-04,5.3,42.8,0.0,rain,18.0,1019.7,Partially cloudy,2018,3,1
2018-03-05,1.1,47.0,0.0,rain,21.6,1028.8,Partially cloudy,2018,3,1
2018-03-06,-0.4,51.9,0.0,rain,25.2,1034.1,Partially cloudy,2018,3,1
2018-03-07,-1.1,52.4,0.0,rain,14.4,1028.2,Partially cloudy,2018,3,1
2018-03-08,1.8,37.4,0.0,rain,21.6,1031.9,Clear,2018,3,1
2018-03-09,1.7,50.3,0.0,rain,14.4,1022.7,Partially cloudy,2018,3,1
2018-03-10,5.1,46.9,0.0,rain,18.0,1021.9,Clear,2018,3,1
2018-03-11,2.8,49.6,0.0,rain,7.4,1023.4,Partially cloudy,2018,3,1
2018-03-12,5.9,57.3,0.0,rain,14.4,1013.1,Clear,2018,3,1
2018-03-13,9.1,53.9,0.0,rain,10.8,1008.8,Partially cloudy,2018,3,1
2018-03-14,10.9,66.0,0.0,rain,18.0,1008.8,Partially cloudy,2018,3,1
2018-03-15,9.6,24.9,0.0,rain,32.4,1024.1,Partially cloudy,2018,3,1
2018-03-16,4.3,45.1,0.0,rain,18.0,1031.1,Partially cloudy,2018,3,1
2018-03-17,1.3,74.9,0.0,"rain,snow",10.8,1025.5,"Snow, Rain, Overcast",2018,3,1
2018-03-18,5.4,73.1,0.0,rain,10.8,1022.9,Partially cloudy,2018,3,1
2018-03-19,8.3,51.1,0.0,rain,14.4,1025.1,Partially cloudy,2018,3,1
2018-03-20,7.4,21.2,0.0,rain,18.0,1028.8,Overcast,2018,3,1
2018-03-21,5.1,37.3,0.0,rain,14.4,1022.2,Partially cloudy,2018,3,1
2018-03-22,9.5,38.4,0.0,rain,16.3,1013.5,Partially cloudy,2018,3,1
2018-03-23,12.2,41.4,0.0,rain,10.8,1014.1,Partially cloudy,2018,3,1
2018-03-24,14.2,39.1,0.0,rain,21.6,1020.6,Clear,2018,3,1
2018-03-25,16.5,29.0,0.0,rain,18.0,1017.5,Clear,2018,3,1
2018-03-26,16.0,43.6,0.0,rain,14.8,1012.4,Clear,2018,3,1
2018-03-27,16.4,57.9,0.0,rain,14.4,1005.7,Clear,2018,3,1
2018-03-28,19.2,36.3,0.0,rain,21.6,1011.8,Partially cloudy,2018,3,1
2018-03-29,15.2,31.2,0.0,rain,25.2,1024.0,Partially cloudy,2018,3,1
2018-03-30,12.5,29.1,0.0,rain,18.0,1022.1,Partially cloudy,2018,3,1
2018-03-31,15.8,33.8,0.0,rain,14.4,1013.5,Partially cloudy,2018,3,1
2018-04-01,17.3,55.7,0.0,rain,18.0,1009.1,Clear,2018,4,2
2018-04-02,18.1,66.6,0.0,rain,21.6,1006.1,Partially cloudy,2018,4,2
2018-04-03,9.8,47.3,0.0,rain,39.6,1023.3,"Rain, Partially cloudy",2018,4,2
2018-04-04,4.1,75.0,0.0,"rain,snow",14.7,1028.1,"Snow, Rain, Partially cloudy",2018,4,2
2018-04-05,3.0,82.1,0.0,"rain,snow",29.0,1020.1,"Snow, Rain, Partially cloudy",2018,4,2
2018-04-06,7.0,29.7,0.0,rain,43.2,1022.1,Partially cloudy,2018,4,2
2018-04-07,7.5,23.9,0.0,rain,32.4,1019.1,Partially cloudy,2018,4,2
2018-04-08,11.3,34.7,0.0,rain,19.9,1010.4,Partially cloudy,2018,4,2
2018-04-09,13.2,42.0,0.0,rain,14.4,1007.5,Partially cloudy,2018,4,2
2018-04-10,17.4,37.2,0.0,rain,61.2,1003.3,Clear,2018,4,2
2018-04-11,18.2,31.3,0.0,rain,21.6,1011.2,Partially cloudy,2018,4,2
2018-04-12,16.6,27.1,0.0,rain,21.6,1019.1,Partially cloudy,2018,4,2
2018-04-13,11.4,66.0,0.0,rain,21.6,1021.7,"Rain, Partially cloudy",2018,4,2
2018-04-14,14.2,32.8,0.0,rain,43.2,1016.8,"Rain, Partially cloudy",2018,4,2
2018-04-15,15.4,22.7,0.0,rain,23.6,1017.7,Clear,2018,4,2
2018-04-16,16.3,40.2,0.0,rain,25.2,1014.9,Clear,2018,4,2
2018-04-17,17.7,51.9,0.0,rain,18.0,1011.8,Partially cloudy,2018,4,2
2018-04-18,19.5,60.0,0.0,rain,18.0,1007.9,Partially cloudy,2018,4,2
2018-04-19,20.9,63.5,0.0,rain,21.6,1010.0,Partially cloudy,2018,4,2
2018-04-20,21.4,55.9,0.0,rain,18.0,1009.1,Partially cloudy,2018,4,2
2018-04-21,15.9,80.8,0.0,rain,25.2,1011.5,"Rain, Partially cloudy",2018,4,2
2018-04-22,12.6,61.2,0.0,rain,25.2,1020.0,"Rain, Overcast",2018,4,2
2018-04-23,14.4,61.6,0.0,rain,18.0,1020.3,"Rain, Partially cloudy",2018,4,2
2018-04-24,17.0,45.2,0.0,rain,16.3,1019.7,Partially cloudy,2018,4,2
2018-04-25,17.9,47.0,0.0,rain,21.6,1014.1,Partially cloudy,2018,4,2
2018-04-26,19.4,55.8,0.0,rain,10.8,1010.2,Clear,2018,4,2
2018-04-27,20.2,46.0,0.0,rain,25.2,1017.3,Clear,2018,4,2
2018-04-28,20.6,57.5,0.0,rain,14.4,1009.2,Clear,2018,4,2
2018-04-29,22.4,63.1,0.0,rain,14.4,1003.8,Partially cloudy,2018,4,2
2018-04-30,20.5,54.4,0.0,rain,21.6,1012.3,Partially cloudy,2018,4,2
2018-05-01,17.4,60.6,0.0,rain,21.8,1014.4,"Rain, Partially cloudy",2018,5,2
2018-05-02,18.5,40.0,0.0,rain,18.0,1016.0,Partially cloudy,2018,5,2
2018-05-03,17.7,29.8,0.0,rain,21.6,1015.9,Clear,2018,5,2
2018-05-04,19.1,46.8,0.0,rain,14.4,1008.0,Partially cloudy,2018,5,2
2018-05-05,21.3,40.1,0.0,rain,25.2,1007.9,Partially cloudy,2018,5,2
2018-05-06,21.0,44.9,0.0,rain,21.6,1008.8,Partially cloudy,2018,5,2
2018-05-07,21.3,44.4,0.0,rain,21.6,1010.5,Partially cloudy,2018,5,2
2018-05-08,19.8,36.8,0.0,rain,18.0,1017.4,Partially cloudy,2018,5,2
2018-05-09,20.3,39.1,0.0,rain,21.6,1019.2,Partially cloudy,2018,5,2
2018-05-10,21.6,52.0,0.0,rain,14.4,1015.2,Partially cloudy,2018,5,2
2018-05-11,20.3,62.2,0.0,rain,10.8,1010.9,Partially cloudy,2018,5,2
2018-05-12,19.5,72.9,0.0,rain,25.2,1006.6,Partially cloudy,2018,5,2
2018-05-13,21.4,62.0,0.0,rain,14.6,1003.8,Partially cloudy,2018,5,2
2018-05-14,26.1,57.5,0.0,rain,18.0,999.6,Partially cloudy,2018,5,2
2018-05-15,25.0,68.8,0.0,rain,16.3,999.0,Partially cloudy,2018,5,2
2018-05-16,24.4,76.1,0.0,rain,12.7,998.6,Partially cloudy,2018,5,2
2018-05-17,22.1,74.5,0.0,rain,14.4,1004.7,"Rain, Partially cloudy",2018,5,2
2018-05-18,24.0,50.3,0.0,rain,14.6,1009.8,Clear,2018,5,2
2018-05-19,21.8,52.6,0.0,rain,28.8,1014.0,"Rain, Partially cloudy",2018,5,2
2018-05-20,17.6,73.2,0.0,rain,11.0,1017.1,"Rain, Partially cloudy",2018,5,2
2018-05-21,16.9,82.6,0.0,rain,10.8,1015.8,"Rain, Partially cloudy",2018,5,2
2018-05-22,19.9,45.1,0.0,rain,50.4,1011.7,"Rain, Partially cloudy",2018,5,2
2018-05-23,21.3,35.9,0.0,rain,28.8,1004.8,Clear,2018,5,2
2018-05-24,24.6,49.5,0.0,rain,21.6,1000.9,Partially cloudy,2018,5,2
2018-05-25,24.8,53.5,0.0,rain,18.0,1002.2,Partially cloudy,2018,5,2
2018-05-26,25.3,56.4,0.0,rain,32.4,1006.6,Partially cloudy,2018,5,2
2018-05-27,26.4,32.7,0.0,rain,25.2,1006.0,Clear,2018,5,2
2018-05-28,24.1,26.7,0.0,rain,43.2,1005.8,Clear,2018,5,2
2018-05-29,23.7,31.6,0.0,rain,25.2,1009.4,Clear,2018,5,2
2018-05-30,25.1,31.9,0.0,rain,18.0,1011.0,Clear,2018,5,2
2018-05-31,27.0,35.7,0.0,rain,18.0,1013.3,Clear,2018,5,2
2018-06-01,27.3,36.1,0.0,rain,21.6,1012.6,Partially cloudy,2018,6,2
2018-06-02,27.7,37.4,0.0,rain,21.6,1009.1,Partially cloudy,2018,6,2
2018-06-03,25.6,46.0,0.0,rain,18.0,1007.5,"Rain, Partially cloudy",2018,6,2
2018-06-04,27.0,41.2,0.0,rain,28.8,1005.0,Clear,2018,6,2
2018-06-05,30.5,26.2,0.0,rain,32.4,1000.2,Partially cloudy,2018,6,2
2018-06-06,28.6,33.2,0.0,rain,21.6,1002.6,Partially cloudy,2018,6,2
2018-06-07,26.7,41.6,0.0,rain,20.5,1008.8,"Rain, Partially cloudy",2018,6,2
2018-06-08,25.6,42.9,0.0,rain,18.0,1009.5,Partially cloudy,2018,6,2
2018-06-09,21.5,64.5,0.0,rain,21.8,1007.2,"Rain, Partially cloudy",2018,6,2
2018-06-10,21.2,66.7,0.0,rain,18.0,1004.0,Partially cloudy,2018,6,2
2018-06-11,22.1,68.8,0.0,rain,25.2,1001.0,Partially cloudy,2018,6,2
2018-06-12,24.2,69.7,0.0,rain,18.0,998.9,"Rain, Partially cloudy",2018,6,2
2018-06-13,20.8,75.4,0.0,rain,12.7,1001.3,"Rain, Partially cloudy",2018,6,2
2018-06-14,23.7,63.8,0.0,rain,18.0,1003.4,Clear,2018,6,2
2018-06-15,24.2,65.6,0.0,rain,18.0,1007.3,Partially cloudy,2018,6,2
2018-06-16,25.1,67.0,0.0,rain,14.4,1006.6,Partially cloudy,2018,6,2
2018-06-17,24.3,75.6,0.0,rain,14.4,1005.2,"Rain, Partially cloudy",2018,6,2
2018-06-18,26.5,67.6,0.0,rain,18.0,1001.9,Partially cloudy,2018,6,2
2018-06-19,27.2,61.7,0.0,rain,18.0,1002.4,Partially cloudy,2018,6,2
2018-06-20,28.8,50.2,0.0,rain,18.0,1003.7,Partially cloudy,2018,6,2
2018-06-21,29.0,39.9,0.0,rain,14.4,1004.8,Partially cloudy,2018,6,2
2018-06-22,27.1,53.9,0.0,rain,10.8,1004.3,Partially cloudy,2018,6,2
2018-06-23,29.3,51.7,0.0,rain,14.4,1001.0,Clear,2018,6,2
2018-06-24,30.5,52.2,0.0,rain,18.0,1001.9,Partially cloudy,2018,6,2
2018-06-25,28.2,62.0,0.0,rain,14.4,1002.1,"Rain, Partially cloudy",2018,6,2
2018-06-26,27.2,71.4,0.0,rain,25.2,1000.3,Partially cloudy,2018,6,2
2018-06-27,30.8,45.1,0.0,rain,25.2,998.1,Clear,2018,6,2
2018-06-28,30.4,33.7,0.0,rain,21.6,999.6,Partially cloudy,2018,6,2
2018-06-29,30.0,39.0,0.0,rain,39.6,998.0,"Rain, Partially cloudy",2018,6,2
2018-06-30,28.1,55.3,0.0,rain,32.4,1003.0,"Rain, Partially cloudy",2018,6,2
2018-07-01,25.9,70.5,0.0,rain,18.0,1005.8,"Rain, Partially cloudy",2018,7,3
2018-07-02,27.0,67.6,0.0,rain,14.4,1003.5,Partially cloudy,2018,7,3
2018-07-03,26.7,74.9,0.0,rain,10.8,1000.0,"Rain, Partially cloudy",2018,7,3
2018-07-04,29.9,60.5,0.0,rain,14.4,997.3,Partially cloudy,2018,7,3
2018-07-05,28.8,65.5,0.0,rain,25.2,1000.8,"Rain, Partially cloudy",2018,7,3
2018-07-06,28.3,65.1,0.0,rain,18.0,1006.0,Partially cloudy,2018,7,3
2018-07-07,24.9,84.3,0.0,rain,14.4,1007.1,"Rain, Partially cloudy",2018,7,3
2018-07-08,26.5,82.1,0.0,rain,10.8,1005.9,"Rain, Partially cloudy",2018,7,3
2018-07-09,25.7,83.9,0.0,rain,14.4,1009.7,Partially cloudy,2018,7,3
2018-07-10,25.3,76.7,0.0,rain,10.8,1011.0,Partially cloudy,2018,7,3
2018-07-11,22.2,90.1,0.0,rain,10.8,1008.4,"Rain, Overcast",2018,7,3
2018-07-12,23.8,86.6,0.0,rain,9.1,1006.2,"Rain, Partially cloudy",2018,7,3
2018-07-13,26.3,82.7,0.0,rain,14.4,1004.3,"Rain, Partially cloudy",2018,7,3
2018-07-14,28.3,77.8,0.0,rain,10.8,1003.6,Partially cloudy,2018,7,3
2018-07-15,29.7,74.8,0.0,rain,14.4,1004.5,Partially cloudy,2018,7,3
2018-07-16,26.2,91.0,0.0,rain,39.6,1004.0,"Rain, Partially cloudy",2018,7,3
2018-07-17,24.4,95.7,0.0,rain,21.6,1004.1,"Rain, Overcast",2018,7,3
