datetime,Unnamed: 0,name,tempmax,tempmin,temp,humidity,precip,preciptype,snowdepth,windgust,windspeed,winddir,sealevelpressure,description,icon,年,月,日,季度
2018-09-04,247,Beijing,32.0,20.0,26.8,37.1,0.0,,0.0,46.8,25.2,291.3,1003.7,Partly cloudy throughout the day.,partly-cloudy-day,2018,9,4,3
2018-09-05,248,Beijing,34.0,18.0,26.0,49.9,0.0,,0.0,28.8,25.2,221.3,1003.0,Partly cloudy throughout the day.,partly-cloudy-day,2018,9,5,3
2018-09-07,250,Beijing,29.0,15.0,22.7,36.5,0.0,,0.0,46.8,28.8,320.7,1012.0,Clear conditions throughout the day.,clear-day,2018,9,7,3
2018-09-08,251,Beijing,28.0,13.0,21.2,46.2,0.0,,0.0,44.64,18.0,12.7,1016.7,Clear conditions throughout the day.,clear-day,2018,9,8,3
2018-09-09,252,Beijing,28.0,15.0,21.6,62.3,0.0,,0.0,42.48,18.0,176.3,1018.6,Clear conditions throughout the day.,clear-day,2018,9,9,3
2018-09-10,253,Beijing,28.6,15.0,22.1,63.2,0.0,,0.0,40.32,18.0,164.1,1018.9,Partly cloudy throughout the day.,partly-cloudy-day,2018,9,10,3
2018-09-11,254,Beijing,28.0,18.0,22.0,63.9,0.6,rain,0.0,38.16,25.2,154.9,1015.3,Partly cloudy throughout the day with late afternoon rain.,precipitation,2018,9,11,3
2018-09-12,255,Beijing,28.0,16.0,21.7,75.1,1.0,rain,0.0,36.0,18.0,144.8,1013.9,Partly cloudy throughout the day with early morning rain.,precipitation,2018,9,12,3
2018-09-13,256,Beijing,28.0,18.0,23.0,74.1,0.0,,0.0,33.839999999999996,14.4,129.0,1014.8,Partly cloudy throughout the day.,partly-cloudy-day,2018,9,13,3
2018-09-14,257,Beijing,29.0,19.0,23.7,75.6,0.0,,0.0,31.68,18.0,184.7,1014.6,Clear conditions throughout the day.,clear-day,2018,9,14,3
2018-09-15,258,Beijing,26.0,17.0,22.2,47.0,0.0,,0.0,29.52,21.6,340.3,1018.0,Partly cloudy throughout the day.,partly-cloudy-day,2018,9,15,3
2018-09-16,259,Beijing,27.0,14.0,20.1,43.6,0.0,,0.0,27.36,21.6,328.6,1018.9,Partly cloudy throughout the day.,partly-cloudy-day,2018,9,16,3
2018-09-17,260,Beijing,27.0,11.0,19.1,52.9,0.0,,0.0,25.2,14.4,337.3,1019.3,Partly cloudy throughout the day.,partly-cloudy-day,2018,9,17,3
2018-09-18,261,Beijing,25.0,13.0,19.6,62.6,0.0,,0.0,35.099999999999994,10.8,140.9,1016.7,Partly cloudy throughout the day.,partly-cloudy-day,2018,9,18,3
2018-09-19,262,Beijing,23.5,14.0,18.2,74.0,0.0,,0.0,44.99999999999999,10.8,41.1,1013.7,Partly cloudy throughout the day.,partly-cloudy-day,2018,9,19,3
2018-09-20,263,Beijing,24.9,13.0,19.2,73.1,0.0,,0.0,54.89999999999999,16.6,177.3,1011.2,Partly cloudy throughout the day.,partly-cloudy-day,2018,9,20,3
2018-09-24,267,Beijing,24.0,8.0,16.1,54.3,0.0,,0.0,55.199999999999996,10.8,60.0,1021.8,Becoming cloudy in the afternoon.,partly-cloudy-day,2018,9,24,3
2018-09-25,268,Beijing,24.0,9.0,16.9,64.4,0.2,rain,0.0,45.6,18.0,172.9,1021.8,Partly cloudy throughout the day with late afternoon rain.,precipitation,2018,9,25,3
2018-09-26,269,Beijing,23.0,13.0,17.7,67.1,0.0,,0.0,36.0,14.4,163.6,1021.3,Clear conditions throughout the day.,clear-day,2018,9,26,3
2018-09-27,270,Beijing,20.0,11.0,16.1,78.5,0.0,,0.0,34.2,10.8,100.1,1018.1,Partly cloudy throughout the day.,partly-cloudy-day,2018,9,27,3
2018-09-28,271,Beijing,24.0,12.0,16.7,78.4,6.7,rain,0.0,32.4,28.8,125.4,1013.9,Partly cloudy throughout the day with rain.,precipitation,2018,9,28,3
2018-10-02,275,Beijing,26.0,10.0,18.6,44.4,0.0,,0.0,36.0,14.4,312.0,1018.0,Clear conditions throughout the day.,clear-day,2018,10,2,4
2018-10-03,276,Beijing,27.0,9.0,16.7,57.9,0.0,,0.0,39.6,10.8,2.9,1020.3,Clear conditions throughout the day.,clear-day,2018,10,3,4
2018-10-04,277,Beijing,25.0,9.0,16.7,67.9,0.0,,0.0,43.199999999999996,10.8,65.1,1021.9,Clear conditions throughout the day.,clear-day,2018,10,4,4
2018-10-05,278,Beijing,24.0,10.0,16.5,76.2,0.0,,0.0,46.8,7.2,39.8,1019.7,Clear conditions throughout the day.,clear-day,2018,10,5,4
2018-10-08,281,Beijing,23.0,4.0,14.0,43.6,0.0,,0.0,36.0,25.5,326.2,1018.4,Clear conditions throughout the day.,clear-day,2018,10,8,4
2018-10-10,283,Beijing,17.0,3.0,9.9,41.7,0.0,,0.0,43.2,10.8,341.7,1024.0,Clear conditions throughout the day.,clear-day,2018,10,10,4
2018-10-11,284,Beijing,18.0,2.0,10.0,48.9,0.0,,0.0,28.8,10.8,345.5,1027.2,Clear conditions throughout the day.,clear-day,2018,10,11,4
2018-10-12,285,Beijing,19.0,3.0,9.8,65.4,0.0,,0.0,30.763636363636365,18.0,158.0,1025.5,Partly cloudy throughout the day.,partly-cloudy-day,2018,10,12,4
2018-10-13,286,Beijing,20.0,4.0,11.2,70.2,0.0,,0.0,32.72727272727273,10.8,346.1,1022.6,Clear conditions throughout the day.,clear-day,2018,10,13,4
2018-10-14,287,Beijing,20.0,7.0,12.6,76.2,0.0,,0.0,34.690909090909095,7.2,102.6,1021.0,Clear conditions throughout the day.,clear-day,2018,10,14,4
2018-10-16,289,Beijing,19.0,8.7,13.8,70.7,0.4,rain,0.0,38.61818181818182,14.4,29.7,1021.2,Partly cloudy throughout the day with morning rain.,precipitation,2018,10,16,4
2018-10-17,290,Beijing,19.0,4.0,10.4,61.8,0.0,,0.0,40.581818181818186,14.4,19.1,1023.4,Clear conditions throughout the day.,clear-day,2018,10,17,4
2018-10-18,291,Beijing,19.0,2.0,9.5,61.8,0.0,,0.0,42.54545454545455,10.8,295.7,1026.7,Becoming cloudy in the afternoon.,partly-cloudy-day,2018,10,18,4
2018-10-19,292,Beijing,19.0,3.0,9.6,64.7,0.0,,0.0,44.50909090909091,10.8,322.1,1027.9,Partly cloudy throughout the day.,partly-cloudy-day,2018,10,19,4
2018-10-20,293,Beijing,19.0,2.0,9.3,69.7,0.0,,0.0,46.472727272727276,18.0,184.3,1025.9,Partly cloudy throughout the day.,partly-cloudy-day,2018,10,20,4
2018-10-21,294,Beijing,16.0,5.0,10.2,76.0,0.0,,0.0,48.43636363636364,10.8,93.3,1021.7,Clear conditions throughout the day.,clear-day,2018,10,21,4
2018-10-23,296,Beijing,20.0,3.0,11.7,45.0,0.0,,0.0,32.4,21.6,223.1,1018.2,Clear conditions throughout the day.,clear-day,2018,10,23,4
2018-10-24,297,Beijing,22.0,2.0,10.4,62.1,0.0,,0.0,39.599999999999994,10.8,93.1,1016.5,Clear conditions throughout the day.,clear-day,2018,10,24,4
2018-10-25,298,Beijing,15.0,5.0,10.5,69.7,0.0,,0.0,46.8,25.2,333.1,1015.2,Clearing in the afternoon.,partly-cloudy-day,2018,10,25,4
2018-10-30,303,Beijing,17.0,1.0,9.1,45.5,0.0,,0.0,28.8,18.0,350.5,1023.4,Clear conditions throughout the day.,clear-day,2018,10,30,4
2018-10-31,304,Beijing,17.1,0.0,7.6,57.1,0.0,,0.0,31.32,10.8,18.9,1026.6,Clear conditions throughout the day.,clear-day,2018,10,31,4
2018-11-01,305,Beijing,18.0,1.0,8.4,60.0,0.0,,0.0,33.84,10.8,39.8,1027.4,Clear conditions throughout the day.,clear-day,2018,11,1,4
2018-11-02,306,Beijing,17.0,1.0,7.7,74.5,0.0,,0.0,36.36,7.2,82.0,1025.7,Clear conditions throughout the day.,clear-day,2018,11,2,4
2018-11-03,307,Beijing,18.0,2.0,9.0,73.9,0.0,,0.0,38.88,14.4,154.1,1022.1,Clear conditions throughout the day.,clear-day,2018,11,3,4
2018-11-04,308,Beijing,12.0,7.0,8.9,77.4,0.7,rain,0.0,41.4,18.0,353.4,1025.0,Partly cloudy throughout the day with afternoon rain.,precipitation,2018,11,4,4
2018-11-05,309,Beijing,11.0,0.0,5.5,71.4,0.0,,0.0,43.92,10.8,50.0,1030.5,Partly cloudy throughout the day.,partly-cloudy-day,2018,11,5,4
2018-11-06,310,Beijing,10.0,-1.0,5.1,54.2,0.0,,0.0,46.44,14.6,6.0,1032.2,Partly cloudy throughout the day.,partly-cloudy-day,2018,11,6,4
2018-11-07,311,Beijing,12.0,-2.0,4.4,60.4,0.0,,0.0,48.96,14.4,219.6,1027.5,Cloudy skies throughout the day.,overcast,2018,11,7,4
2018-11-08,312,Beijing,13.1,2.0,6.9,61.1,0.0,,0.0,51.48,14.4,193.6,1016.9,Partly cloudy throughout the day.,partly-cloudy-day,2018,11,8,4
2018-11-10,314,Beijing,13.0,1.0,7.7,33.8,0.0,,0.0,51.94285714285714,18.0,25.9,1026.6,Partly cloudy throughout the day.,partly-cloudy-day,2018,11,10,4
2018-11-11,315,Beijing,15.5,5.0,9.6,48.6,0.0,,0.0,49.885714285714286,10.8,181.7,1023.8,Clearing in the afternoon.,partly-cloudy-day,2018,11,11,4
2018-11-12,316,Beijing,15.0,0.0,6.3,72.3,0.0,,0.0,47.82857142857143,14.4,183.3,1022.2,Clear conditions throughout the day.,clear-day,2018,11,12,4
2018-11-15,319,Beijing,10.4,4.0,7.4,53.5,0.0,,0.0,41.65714285714286,23.5,356.4,1027.3,Partly cloudy throughout the day.,partly-cloudy-day,2018,11,15,4
2018-11-16,320,Beijing,9.0,-4.0,2.7,28.9,0.0,,0.0,39.6,21.6,324.4,1031.4,Becoming cloudy in the afternoon.,partly-cloudy-day,2018,11,16,4
2018-11-17,321,Beijing,11.0,-2.0,4.2,41.1,0.0,,0.0,45.0,18.0,213.6,1024.8,Partly cloudy throughout the day.,partly-cloudy-day,2018,11,17,4
2018-11-19,323,Beijing,10.0,-5.0,2.4,50.7,0.0,,0.0,54.0,10.8,28.4,1021.9,Clear conditions throughout the day.,clear-day,2018,11,19,4
2018-11-20,324,Beijing,11.0,-3.0,4.2,45.9,0.0,,0.0,57.6,14.4,355.2,1023.2,Partly cloudy throughout the day.,partly-cloudy-day,2018,11,20,4
2018-11-22,326,Beijing,9.4,-6.0,1.2,42.3,0.0,,0.0,48.0,14.4,20.2,1027.1,Clear conditions throughout the day.,clear-day,2018,11,22,4
2018-11-23,327,Beijing,7.0,-3.0,1.6,50.1,0.0,,0.0,34.800000000000004,14.4,355.7,1022.4,Partly cloudy throughout the day.,partly-cloudy-day,2018,11,23,4
2018-11-24,328,Beijing,11.1,-3.0,3.7,51.6,0.0,,0.0,21.6,14.4,238.8,1023.6,Clear conditions throughout the day.,clear-day,2018,11,24,4
2018-11-25,329,Beijing,14.0,-4.0,3.6,53.5,0.0,,0.0,30.0,14.4,77.8,1021.5,Clear conditions throughout the day.,clear-day,2018,11,25,4
2018-11-26,330,Beijing,10.0,-3.0,2.6,73.8,0.0,,0.0,38.4,7.4,1.6,1019.7,Partly cloudy throughout the day.,partly-cloudy-day,2018,11,26,4
2018-11-27,331,Beijing,11.0,-2.0,6.1,21.2,0.0,,0.0,46.8,28.8,320.0,1026.0,Partly cloudy throughout the day.,partly-cloudy-day,2018,11,27,4
2018-11-28,332,Beijing,8.0,-5.0,0.4,42.4,0.0,,0.0,47.82857142857143,14.4,28.5,1024.9,Partly cloudy throughout the day.,partly-cloudy-day,2018,11,28,4
2018-11-29,333,Beijing,7.0,-7.0,0.4,52.5,0.0,,0.0,48.857142857142854,14.4,163.1,1029.1,Clear conditions throughout the day.,clear-day,2018,11,29,4
2018-11-30,334,Beijing,9.0,-5.0,0.9,59.5,0.0,,0.0,49.885714285714286,7.2,66.6,1026.2,Becoming cloudy in the afternoon.,partly-cloudy-day,2018,11,30,4
2018-12-01,335,Beijing,7.8,-6.0,1.8,69.7,0.0,,0.0,50.91428571428571,7.2,60.4,1025.7,Partly cloudy throughout the day.,partly-cloudy-day,2018,12,1,4
2018-12-03,337,Beijing,7.0,2.0,4.5,29.2,0.0,,0.0,52.97142857142857,25.2,8.9,1024.4,Partly cloudy throughout the day.,partly-cloudy-day,2018,12,3,4
2018-12-04,338,Beijing,4.0,-5.0,0.4,20.0,0.0,,0.0,54.0,28.8,314.4,1030.9,Clear conditions throughout the day.,clear-day,2018,12,4,4
2018-12-17,351,Beijing,9.2,-8.0,1.7,29.3,0.0,,0.0,50.4,25.2,223.6,1021.5,Clear conditions throughout the day.,clear-day,2018,12,17,4
2018-12-20,354,Beijing,6.0,-7.0,0.2,50.4,0.0,,0.0,42.3,10.8,91.7,1022.1,Partly cloudy throughout the day.,partly-cloudy-day,2018,12,20,4
2018-12-21,355,Beijing,9.0,-5.0,3.0,41.1,0.0,,0.0,39.6,21.6,298.0,1023.1,Partly cloudy throughout the day.,partly-cloudy-day,2018,12,21,4
2019-01-19,384,Beijing,5.0,-2.0,1.2,20.9,0.0,,0.0,36.0,18.0,5.7,1027.7,Cloudy skies throughout the day.,overcast,2019,1,19,1
2019-01-22,387,Beijing,11.0,-4.0,4.4,16.3,0.0,,0.0,43.2,25.2,315.4,1019.4,Clear conditions throughout the day.,clear-day,2019,1,22,1
2019-01-23,388,Beijing,12.0,-6.0,3.1,27.1,0.0,,0.0,43.2,14.4,46.3,1023.9,Clear conditions throughout the day.,clear-day,2019,1,23,1
2019-01-25,390,Beijing,6.0,-5.0,1.3,20.2,0.0,,0.0,43.2,18.3,1.2,1036.5,Partly cloudy throughout the day.,partly-cloudy-day,2019,1,25,1
2019-01-28,393,Beijing,8.0,-3.0,2.2,13.4,0.0,,0.0,36.0,25.2,303.4,1027.8,Partly cloudy throughout the day.,partly-cloudy-day,2019,1,28,1
2019-02-18,414,Beijing,5.0,-5.0,0.9,24.9,0.0,,0.0,41.4,10.8,18.6,1023.1,Cloudy skies throughout the day.,overcast,2019,2,18,1
2019-02-19,415,Beijing,7.0,-2.0,2.0,53.1,0.4,"rain,snow",0.0,43.2,21.6,254.2,1021.1,Partly cloudy throughout the day with early morning snow or rain.,precipitation,2019,2,19,1
2019-02-20,416,Beijing,9.0,-6.0,2.1,27.9,0.4,snow,0.0,25.2,18.0,0.4,1028.6,Clear conditions throughout the day with early morning snow.,precipitation,2019,2,20,1
2019-02-21,417,Beijing,12.0,-6.1,2.8,38.6,0.0,,0.0,26.742857142857144,14.4,258.5,1028.2,Becoming cloudy in the afternoon.,partly-cloudy-day,2019,2,21,1
2019-02-22,418,Beijing,13.0,-5.0,3.8,41.0,0.0,,0.0,28.285714285714285,14.4,39.1,1025.9,Partly cloudy throughout the day.,partly-cloudy-day,2019,2,22,1
2019-02-23,419,Beijing,14.0,-4.0,5.0,37.1,0.0,,0.0,29.82857142857143,14.4,183.2,1026.2,Partly cloudy throughout the day.,partly-cloudy-day,2019,2,23,1
2019-02-24,420,Beijing,14.0,-3.0,5.0,32.4,0.0,,0.0,31.37142857142857,21.6,27.0,1023.1,Partly cloudy throughout the day.,partly-cloudy-day,2019,2,24,1
2019-02-25,421,Beijing,11.0,-2.0,5.1,30.2,0.0,,0.0,32.91428571428571,14.4,67.8,1026.2,Partly cloudy throughout the day.,partly-cloudy-day,2019,2,25,1
2019-02-26,422,Beijing,8.0,-3.0,3.7,39.1,0.0,,0.0,34.457142857142856,14.4,81.3,1026.5,Partly cloudy throughout the day.,partly-cloudy-day,2019,2,26,1
2019-02-27,423,Beijing,13.0,-3.0,5.7,45.6,0.0,,0.0,36.0,18.0,248.6,1022.2,Partly cloudy throughout the day.,partly-cloudy-day,2019,2,27,1
2019-02-28,424,Beijing,14.0,-2.0,6.2,39.2,0.0,,0.0,28.8,14.4,294.7,1019.9,Clear conditions throughout the day.,clear-day,2019,2,28,1
2019-03-01,425,Beijing,15.0,-1.0,6.3,43.5,0.0,,0.0,32.4,10.8,55.2,1022.2,Partly cloudy throughout the day.,partly-cloudy-day,2019,3,1,1
2019-03-02,426,Beijing,17.0,-2.0,7.0,50.2,0.0,,0.0,36.0,21.6,204.7,1017.7,Partly cloudy throughout the day.,partly-cloudy-day,2019,3,2,1
2019-03-03,427,Beijing,15.0,-1.0,6.9,48.4,0.0,,0.0,43.2,14.4,197.2,1012.6,Partly cloudy throughout the day.,partly-cloudy-day,2019,3,3,1
2019-03-04,428,Beijing,18.0,0.0,9.5,39.4,0.0,,0.0,50.4,14.4,41.7,1014.3,Partly cloudy throughout the day.,partly-cloudy-day,2019,3,4,1
2019-03-07,431,Beijing,13.0,-6.0,5.3,26.0,0.0,,0.0,36.0,14.4,222.3,1026.9,Clear conditions throughout the day.,clear-day,2019,3,7,1
2019-03-08,432,Beijing,15.0,-5.0,5.7,33.1,0.0,,0.0,36.0,21.6,184.5,1020.5,Partly cloudy throughout the day.,partly-cloudy-day,2019,3,8,1
2019-03-09,433,Beijing,12.0,3.0,8.3,38.9,0.0,,0.0,44.4,14.4,358.1,1017.6,Partly cloudy throughout the day.,partly-cloudy-day,2019,3,9,1
2019-03-10,434,Beijing,12.1,0.0,6.0,70.4,0.3,rain,0.0,52.800000000000004,14.4,68.1,1016.6,Partly cloudy throughout the day with late afternoon rain.,precipitation,2019,3,10,1
2019-03-13,437,Beijing,17.0,-1.0,9.2,16.9,0.0,,0.0,43.2,21.6,303.8,1020.4,Becoming cloudy in the afternoon.,partly-cloudy-day,2019,3,13,1
2019-03-15,439,Beijing,13.4,4.0,9.0,21.8,0.0,,0.0,43.2,21.8,61.4,1022.1,Clear conditions throughout the day.,clear-day,2019,3,15,1
2019-03-17,441,Beijing,20.0,1.0,11.3,34.8,0.0,,0.0,32.4,28.8,175.9,1020.3,Becoming cloudy in the afternoon.,partly-cloudy-day,2019,3,17,1
2019-03-18,442,Beijing,21.1,6.0,13.1,41.1,0.0,,0.0,37.199999999999996,18.0,135.5,1009.9,Partly cloudy throughout the day.,partly-cloudy-day,2019,3,18,1
2019-03-19,443,Beijing,24.0,3.0,15.1,47.8,0.0,,0.0,42.0,18.0,168.8,1006.4,Partly cloudy throughout the day.,partly-cloudy-day,2019,3,19,1
2019-03-24,448,Beijing,21.0,-2.0,11.0,22.9,0.0,,0.0,46.8,25.2,211.6,1013.9,Clear conditions throughout the day.,clear-day,2019,3,24,1
2019-03-25,449,Beijing,23.0,0.0,13.2,22.8,0.0,,0.0,50.4,28.8,314.8,1010.7,Clear conditions throughout the day.,clear-day,2019,3,25,1
2019-03-26,450,Beijing,18.0,6.5,12.3,27.3,0.0,,0.0,32.4,18.0,121.6,1013.7,Partly cloudy throughout the day.,partly-cloudy-day,2019,3,26,1
2019-03-27,451,Beijing,23.0,3.0,12.2,36.3,0.0,,0.0,43.2,28.8,135.4,1013.6,Partly cloudy throughout the day.,partly-cloudy-day,2019,3,27,1
2019-03-28,452,Beijing,10.0,5.2,7.5,33.7,0.0,,0.0,54.0,14.6,141.8,1018.9,Partly cloudy throughout the day.,partly-cloudy-day,2019,3,28,1
2019-03-31,455,Beijing,17.0,-3.0,9.3,21.2,0.0,,0.0,46.8,28.8,296.3,1022.9,Becoming cloudy in the afternoon.,partly-cloudy-day,2019,3,31,1
2019-04-01,456,Beijing,17.0,0.0,9.8,23.8,0.0,,0.0,40.8,18.0,177.5,1022.8,Clear conditions throughout the day.,clear-day,2019,4,1,2
2019-04-02,457,Beijing,19.0,2.0,11.6,28.6,0.0,,0.0,34.8,18.0,85.7,1023.3,Clear conditions throughout the day.,clear-day,2019,4,2,2
2019-04-03,458,Beijing,20.0,1.0,11.5,34.4,0.0,,0.0,28.8,18.0,189.2,1023.1,Clear conditions throughout the day.,clear-day,2019,4,3,2
2019-04-05,460,Beijing,20.0,5.0,14.8,21.0,0.0,,0.0,39.6,25.2,127.2,1010.7,Partly cloudy throughout the day.,partly-cloudy-day,2019,4,5,2
2019-04-06,461,Beijing,21.0,5.0,13.8,21.9,0.0,,0.0,34.2,18.0,123.1,1010.9,Partly cloudy throughout the day.,partly-cloudy-day,2019,4,6,2
2019-04-07,462,Beijing,18.1,3.0,12.0,28.8,0.0,,0.0,28.8,21.6,135.8,1012.3,Partly cloudy throughout the day.,partly-cloudy-day,2019,4,7,2
2019-04-08,463,Beijing,16.0,3.0,11.5,24.7,0.0,,0.0,31.2,18.0,140.2,1018.1,Partly cloudy throughout the day.,partly-cloudy-day,2019,4,8,2
2019-04-09,464,Beijing,11.0,5.0,8.0,63.2,4.6,rain,0.0,33.6,28.8,329.2,1021.5,Partly cloudy throughout the day with rain.,precipitation,2019,4,9,2
2019-04-10,465,Beijing,19.0,1.0,12.0,45.1,0.0,,0.0,36.0,21.6,305.3,1018.0,Partly cloudy throughout the day.,partly-cloudy-day,2019,4,10,2
2019-04-11,466,Beijing,19.0,10.0,14.3,43.5,0.0,,0.0,36.0,18.0,179.6,1015.1,Partly cloudy throughout the day.,partly-cloudy-day,2019,4,11,2
2019-04-12,467,Beijing,23.0,5.0,14.5,46.4,0.0,,0.0,46.8,28.8,191.2,1013.2,Partly cloudy throughout the day.,partly-cloudy-day,2019,4,12,2
2019-04-15,470,Beijing,27.0,4.0,18.2,27.8,0.0,,0.0,37.8,25.2,186.2,1011.3,Partly cloudy throughout the day.,partly-cloudy-day,2019,4,15,2
2019-04-16,471,Beijing,25.0,11.0,19.0,42.4,0.0,,0.0,28.8,18.0,135.2,1007.3,Partly cloudy throughout the day.,partly-cloudy-day,2019,4,16,2
2019-04-17,472,Beijing,28.0,13.3,20.3,52.3,0.0,,0.0,41.4,21.6,179.5,1001.0,Partly cloudy throughout the day.,partly-cloudy-day,2019,4,17,2
2019-04-18,473,Beijing,23.0,12.7,18.8,26.4,0.0,,0.0,54.0,28.8,41.3,1012.8,Partly cloudy throughout the day.,partly-cloudy-day,2019,4,18,2
2019-04-19,474,Beijing,19.0,9.0,14.2,32.7,0.0,,0.0,52.8,18.0,183.9,1018.5,Partly cloudy throughout the day.,partly-cloudy-day,2019,4,19,2
2019-04-20,475,Beijing,14.0,8.0,11.1,76.5,6.1,rain,0.0,51.6,14.4,102.1,1012.6,Partly cloudy throughout the day with rain.,precipitation,2019,4,20,2
2019-04-21,476,Beijing,21.0,8.0,14.9,56.4,0.0,,0.0,50.4,18.0,139.2,1014.6,Partly cloudy throughout the day.,partly-cloudy-day,2019,4,21,2
2019-04-22,477,Beijing,25.0,8.0,17.3,60.6,0.0,,0.0,49.199999999999996,21.6,170.5,1010.8,Partly cloudy throughout the day.,partly-cloudy-day,2019,4,22,2
2019-04-23,478,Beijing,25.0,14.0,20.3,71.0,0.0,,0.0,48.0,21.6,157.0,1007.7,Partly cloudy throughout the day.,partly-cloudy-day,2019,4,23,2
2019-04-25,480,Beijing,17.0,5.0,11.8,52.6,13.1,rain,0.0,39.6,18.0,8.3,1016.5,Partly cloudy throughout the day with rain clearing later.,precipitation,2019,4,25,2
2019-04-26,481,Beijing,20.0,9.6,14.7,53.4,3.6,rain,0.0,39.6,21.6,239.4,1020.0,Partly cloudy throughout the day with early morning rain.,precipitation,2019,4,26,2
2019-04-27,482,Beijing,14.0,8.0,10.9,77.3,5.1,rain,0.0,36.0,28.8,167.2,1020.8,Partly cloudy throughout the day with rain.,precipitation,2019,4,27,2
2019-04-28,483,Beijing,15.0,8.0,11.9,73.3,0.0,,0.0,32.4,14.4,159.6,1017.7,Partly cloudy throughout the day.,partly-cloudy-day,2019,4,28,2
2019-04-29,484,Beijing,21.0,11.9,15.6,71.2,0.0,,0.0,32.4,11.0,191.8,1011.5,Partly cloudy throughout the day.,partly-cloudy-day,2019,4,29,2
2019-05-01,486,Beijing,30.0,7.7,21.2,22.9,0.0,,0.0,39.6,21.6,270.6,1013.4,Clear conditions throughout the day.,clear-day,2019,5,1,2
2019-05-02,487,Beijing,31.0,8.0,21.7,28.2,0.0,,0.0,32.4,25.2,222.8,1012.2,Clear conditions throughout the day.,clear-day,2019,5,2,2
2019-05-03,488,Beijing,29.0,11.0,21.8,37.6,0.0,,0.0,32.4,18.0,196.3,1013.7,Partly cloudy throughout the day.,partly-cloudy-day,2019,5,3,2
2019-05-04,489,Beijing,28.0,14.0,22.4,44.1,0.0,,0.0,39.599999999999994,21.6,174.2,1012.4,Partly cloudy throughout the day.,partly-cloudy-day,2019,5,4,2
2019-05-05,490,Beijing,23.0,14.2,18.8,28.7,0.0,,0.0,46.8,28.8,16.6,1021.1,Partly cloudy throughout the day.,partly-cloudy-day,2019,5,5,2
2019-05-06,491,Beijing,26.0,5.0,17.9,25.7,0.0,,0.0,39.6,25.2,267.2,1022.0,Clear conditions throughout the day.,clear-day,2019,5,6,2
2019-05-07,492,Beijing,29.0,7.0,20.9,25.4,0.0,,0.0,36.0,21.6,242.3,1013.9,Becoming cloudy in the afternoon.,partly-cloudy-day,2019,5,7,2
2019-05-08,493,Beijing,27.0,10.0,19.8,39.2,0.0,,0.0,41.76,21.6,173.6,1007.4,Cloudy skies throughout the day.,overcast,2019,5,8,2
2019-05-09,494,Beijing,31.0,10.0,21.5,39.3,0.0,,0.0,47.519999999999996,18.0,123.9,1006.7,Clear conditions throughout the day.,clear-day,2019,5,9,2
2019-05-10,495,Beijing,30.0,12.0,21.6,43.9,0.0,,0.0,53.279999999999994,21.6,162.4,1006.9,Partly cloudy throughout the day.,partly-cloudy-day,2019,5,10,2
2019-05-11,496,Beijing,28.6,15.0,22.4,49.1,0.0,,0.0,59.04,18.2,138.1,1009.9,Partly cloudy throughout the day.,partly-cloudy-day,2019,5,11,2
2019-05-13,498,Beijing,25.0,6.5,18.2,22.7,0.0,,0.0,43.2,25.2,216.9,1010.7,Clear conditions throughout the day.,clear-day,2019,5,13,2
2019-05-14,499,Beijing,26.0,10.0,19.4,43.7,0.0,,0.0,34.2,14.4,126.4,1007.6,Partly cloudy throughout the day.,partly-cloudy-day,2019,5,14,2
2019-05-15,500,Beijing,29.0,14.0,22.7,56.1,0.0,,0.0,25.2,14.4,156.3,1005.1,Partly cloudy throughout the day.,partly-cloudy-day,2019,5,15,2
2019-05-16,501,Beijing,34.0,15.0,25.1,54.5,0.0,,0.0,36.0,25.2,161.6,1003.9,Partly cloudy throughout the day.,partly-cloudy-day,2019,5,16,2
2019-05-17,502,Beijing,32.0,18.9,24.1,69.3,5.0,rain,0.0,46.8,25.2,133.8,1004.7,Partly cloudy throughout the day with late afternoon rain.,precipitation,2019,5,17,2
2019-05-22,507,Beijing,35.0,11.6,23.5,44.2,0.0,,0.0,39.6,18.0,49.2,1001.9,Partly cloudy throughout the day.,partly-cloudy-day,2019,5,22,2
2019-05-23,508,Beijing,37.0,16.0,26.9,42.6,0.0,,0.0,37.800000000000004,18.0,143.3,1002.9,Partly cloudy throughout the day.,partly-cloudy-day,2019,5,23,2
2019-05-24,509,Beijing,34.0,18.0,26.4,44.7,0.0,,0.0,36.0,21.6,171.5,1003.2,Partly cloudy throughout the day.,partly-cloudy-day,2019,5,24,2
2019-05-25,510,Beijing,34.0,19.0,27.2,50.9,0.0,,0.0,34.2,14.4,134.2,1002.5,Partly cloudy throughout the day.,partly-cloudy-day,2019,5,25,2
2019-05-26,511,Beijing,26.0,19.0,21.9,72.6,27.2,rain,0.0,32.4,23.8,12.0,1003.7,Partly cloudy throughout the day with rain.,precipitation,2019,5,26,2
2019-05-27,512,Beijing,30.0,16.0,22.9,30.6,0.0,,0.0,46.8,29.4,346.9,1013.9,Becoming cloudy in the afternoon.,partly-cloudy-day,2019,5,27,2
2019-05-28,513,Beijing,33.0,11.8,24.8,30.4,0.0,,0.0,36.0,25.2,228.2,1011.9,Becoming cloudy in the afternoon.,partly-cloudy-day,2019,5,28,2
